emotion_code,emotion,intensity,statement,repetition,actor,sex,path,stress,MFCC_Mean,MFCC_Variance,Pitch_Mean,Speech_Rate
7,disgust,2,1,2,21,M,dataset/Audios/Actor_21/03-01-07-02-01-02-21.wav,Severe_Stress,-26.31571388244629,13952.2705078125,85.76801420023813,2.798507462686567
7,disgust,2,2,1,21,M,dataset/Audios/Actor_21/03-01-07-02-02-01-21.wav,Severe_Stress,-28.327564239501953,14301.703125,88.79409796677584,2.568493150684932
7,disgust,2,2,2,21,M,dataset/Audios/Actor_21/03-01-07-02-02-02-21.wav,Severe_Stress,-24.36494827270508,13090.6103515625,87.26721268071712,2.9296875
8,surprised,1,1,1,21,M,dataset/Audios/Actor_21/03-01-08-01-01-01-21.wav,Mild_Stress,-26.20065116882324,9500.1220703125,225.0395058615972,3.826530612244898
8,surprised,1,1,2,21,M,dataset/Audios/Actor_21/03-01-08-01-01-02-21.wav,Mild_Stress,-27.12347984313965,10167.51171875,280.2753675911423,3.826530612244898
8,surprised,1,2,1,21,M,dataset/Audios/Actor_21/03-01-08-01-02-01-21.wav,Mild_Stress,-28.37627410888672,9190.4892578125,225.0395058615972,3.98936170212766
8,surprised,1,2,2,21,M,dataset/Audios/Actor_21/03-01-08-01-02-02-21.wav,Mild_Stress,-26.853084564208984,9708.896484375,391.81653718338976,3.605769230769231
8,surprised,2,1,1,21,M,dataset/Audios/Actor_21/03-01-08-02-01-01-21.wav,Mild_Stress,-27.338884353637695,8126.16015625,269.16888019875813,3.4722222222222223
8,surprised,2,1,2,21,M,dataset/Audios/Actor_21/03-01-08-02-01-02-21.wav,Mild_Stress,-27.32877540588379,7795.37646484375,225.0395058615972,3.4722222222222223
8,surprised,2,2,1,21,M,dataset/Audios/Actor_21/03-01-08-02-02-01-21.wav,Mild_Stress,-26.787946701049805,8780.642578125,225.0395058615972,3.90625
8,surprised,2,2,2,21,M,dataset/Audios/Actor_21/03-01-08-02-02-02-21.wav,Mild_Stress,-27.171253204345703,8408.013671875,225.0395058615972,3.6764705882352944
1,neutral,1,1,1,22,F,dataset/Audios/Actor_22/03-01-01-01-01-01-22.wav,Healthy,-42.045162200927734,19794.19921875,185.99638198787576,3.409090909090909
1,neutral,1,1,2,22,F,dataset/Audios/Actor_22/03-01-01-01-01-02-22.wav,Healthy,-42.86800003051758,18375.755859375,194.2837992882662,3.75
1,neutral,1,2,1,22,F,dataset/Audios/Actor_22/03-01-01-01-02-01-22.wav,Healthy,-42.39411544799805,18803.076171875,198.18461302324903,3.4722222222222223
1,neutral,1,2,2,22,F,dataset/Audios/Actor_22/03-01-01-01-02-02-22.wav,Healthy,-41.99799728393555,19239.1953125,198.18461302324903,3.537735849056604
2,calm,1,1,1,22,F,dataset/Audios/Actor_22/03-01-02-01-01-01-22.wav,Healthy,-43.3475227355957,21434.337890625,178.6139741695516,3.537735849056604
2,calm,1,1,2,22,F,dataset/Audios/Actor_22/03-01-02-01-01-02-22.wav,Healthy,-42.10564804077149,21883.798828125,185.98397121658357,3.537735849056604
2,calm,1,2,1,22,F,dataset/Audios/Actor_22/03-01-02-01-02-01-22.wav,Healthy,-42.811859130859375,19556.1953125,197.04644080747195,3.4722222222222223
2,calm,1,2,2,22,F,dataset/Audios/Actor_22/03-01-02-01-02-02-22.wav,Healthy,-41.75455093383789,19605.986328125,174.53442536143424,3.537735849056604
2,calm,2,1,1,22,F,dataset/Audios/Actor_22/03-01-02-02-01-01-22.wav,Healthy,-42.33509063720703,20906.345703125,168.58914210463126,3.1779661016949152
2,calm,2,1,2,22,F,dataset/Audios/Actor_22/03-01-02-02-01-02-22.wav,Healthy,-41.9659309387207,20108.259765625,176.56536318996805,3.0737704918032787
2,calm,2,2,1,22,F,dataset/Audios/Actor_22/03-01-02-02-02-01-22.wav,Healthy,-45.787559509277344,23667.2890625,191.43371755306833,2.604166666666667
2,calm,2,2,2,22,F,dataset/Audios/Actor_22/03-01-02-02-02-02-22.wav,Healthy,-45.236083984375,23126.654296875,190.3311404729313,2.5
3,happy,1,1,1,22,F,dataset/Audios/Actor_22/03-01-03-01-01-01-22.wav,Healthy,-41.62464141845703,18592.07421875,198.18461302324903,3.0737704918032787
3,happy,1,1,2,22,F,dataset/Audios/Actor_22/03-01-03-01-01-02-22.wav,Healthy,-42.26847839355469,14863.880859375,225.0395058615972,3.90625
3,happy,1,2,1,22,F,dataset/Audios/Actor_22/03-01-03-01-02-01-22.wav,Healthy,-41.333003997802734,14162.0576171875,222.45470667747657,3.75
3,happy,1,2,2,22,F,dataset/Audios/Actor_22/03-01-03-01-02-02-22.wav,Healthy,-40.61330032348633,15190.97265625,174.53442536143424,3.75
3,happy,2,1,1,22,F,dataset/Audios/Actor_22/03-01-03-02-01-01-22.wav,Healthy,-39.379844665527344,7376.18701171875,319.4739584665639,3.409090909090909
3,happy,2,1,2,22,F,dataset/Audios/Actor_22/03-01-03-02-01-02-22.wav,Healthy,-36.42717361450195,8285.689453125,298.66655470379584,3.1779661016949152
3,happy,2,2,1,22,F,dataset/Audios/Actor_22/03-01-03-02-02-01-22.wav,Healthy,-36.88007736206055,7500.560546875,329.4826180378376,3.409090909090909
3,happy,2,2,2,22,F,dataset/Audios/Actor_22/03-01-03-02-02-02-22.wav,Healthy,-39.60386276245117,8996.287109375,286.0004942415884,2.9761904761904763
4,sad,1,1,1,22,F,dataset/Audios/Actor_22/03-01-04-01-01-01-22.wav,Mild_Stress,-41.2923698425293,17704.142578125,183.84776310850236,3.4722222222222223
4,sad,1,1,2,22,F,dataset/Audios/Actor_22/03-01-04-01-01-02-22.wav,Mild_Stress,-42.75806427001953,16984.74609375,192.54268179725335,3.289473684210526
4,sad,1,2,1,22,F,dataset/Audios/Actor_22/03-01-04-01-02-01-22.wav,Mild_Stress,-43.551246643066406,16957.951171875,199.91671603081727,3.289473684210526
4,sad,1,2,2,22,F,dataset/Audios/Actor_22/03-01-04-01-02-02-22.wav,Mild_Stress,-41.87660598754883,15676.8916015625,201.0748217852626,3.3482142857142856
4,sad,2,1,1,22,F,dataset/Audios/Actor_22/03-01-04-02-01-01-22.wav,Mild_Stress,-41.51234436035156,15955.37109375,202.8169587634771,3.289473684210526
4,sad,2,1,2,22,F,dataset/Audios/Actor_22/03-01-04-02-01-02-22.wav,Mild_Stress,-42.191070556640625,15028.2099609375,214.25828225620023,3.409090909090909
4,sad,2,2,1,22,F,dataset/Audios/Actor_22/03-01-04-02-02-01-22.wav,Mild_Stress,-42.81017303466797,15504.955078125,211.1856230526212,3.289473684210526
4,sad,2,2,2,22,F,dataset/Audios/Actor_22/03-01-04-02-02-02-22.wav,Mild_Stress,-41.303001403808594,14850.2333984375,208.76343191036997,3.0737704918032787
5,angry,1,1,1,22,F,dataset/Audios/Actor_22/03-01-05-01-01-01-22.wav,Moderate_Stress,-37.050926208496094,13866.02734375,191.98819967516084,3.3482142857142856
5,angry,1,1,2,22,F,dataset/Audios/Actor_22/03-01-05-01-01-02-22.wav,Moderate_Stress,-37.76127243041992,15120.607421875,193.6580702059513,3.289473684210526
5,angry,1,2,1,22,F,dataset/Audios/Actor_22/03-01-05-01-02-01-22.wav,Moderate_Stress,-39.06067657470703,12942.0654296875,197.6138833348004,3.0737704918032787
5,angry,1,2,2,22,F,dataset/Audios/Actor_22/03-01-05-01-02-02-22.wav,Moderate_Stress,-39.37540817260742,12703.30078125,199.33268480704808,2.840909090909091
5,angry,2,1,1,22,F,dataset/Audios/Actor_22/03-01-05-02-01-01-22.wav,Moderate_Stress,-33.389869689941406,6852.0166015625,255.5333556217653,3.1779661016949152
5,angry,2,1,2,22,F,dataset/Audios/Actor_22/03-01-05-02-01-02-22.wav,Moderate_Stress,-34.35110855102539,7784.16650390625,266.0772119191614,3.1779661016949152
5,angry,2,2,1,22,F,dataset/Audios/Actor_22/03-01-05-02-02-01-22.wav,Moderate_Stress,-34.10197067260742,6224.52294921875,264.5447199466984,2.7573529411764706
5,angry,2,2,2,22,F,dataset/Audios/Actor_22/03-01-05-02-02-02-22.wav,Moderate_Stress,-35.329261779785156,5914.41259765625,270.72815965904965,2.7173913043478257
6,fearful,1,1,1,22,F,dataset/Audios/Actor_22/03-01-06-01-01-01-22.wav,Moderate_Stress,-40.60143280029297,11814.8916015625,217.37383415501247,3.537735849056604
6,fearful,1,1,2,22,F,dataset/Audios/Actor_22/03-01-06-01-01-02-22.wav,Moderate_Stress,-39.232757568359375,11281.84765625,218.63306796596575,3.4722222222222223
6,fearful,1,2,1,22,F,dataset/Audios/Actor_22/03-01-06-01-02-01-22.wav,Moderate_Stress,-41.005226135253906,11887.3125,218.63306796596575,3.232758620689655
6,fearful,1,2,2,22,F,dataset/Audios/Actor_22/03-01-06-01-02-02-22.wav,Moderate_Stress,-39.288726806640625,11166.04296875,222.45470667747657,3.605769230769231
6,fearful,2,1,1,22,F,dataset/Audios/Actor_22/03-01-06-02-01-01-22.wav,Moderate_Stress,-41.53478240966797,7341.27001953125,327.579472972667,3.6764705882352944
6,fearful,2,1,2,22,F,dataset/Audios/Actor_22/03-01-06-02-01-02-22.wav,Moderate_Stress,-40.79683303833008,7336.4638671875,321.02470058390634,3.6764705882352944
6,fearful,2,2,1,22,F,dataset/Audios/Actor_22/03-01-06-02-02-01-22.wav,Moderate_Stress,-41.20645904541016,6446.25439453125,312.7865093813503,3.4722222222222223
6,fearful,2,2,2,22,F,dataset/Audios/Actor_22/03-01-06-02-02-02-22.wav,Moderate_Stress,-42.10888671875,6683.6796875,343.0720568009525,3.537735849056604
7,disgust,1,1,1,22,F,dataset/Audios/Actor_22/03-01-07-01-01-01-22.wav,Severe_Stress,-39.83488845825195,13261.0380859375,175.5454930018647,3.3482142857142856
7,disgust,1,1,2,22,F,dataset/Audios/Actor_22/03-01-07-01-01-02-22.wav,Severe_Stress,-41.39273452758789,15444.51171875,175.5454930018647,3.024193548387097
7,disgust,1,2,1,22,F,dataset/Audios/Actor_22/03-01-07-01-02-01-22.wav,Severe_Stress,-39.91909408569336,14150.642578125,177.5852333780714,3.1779661016949152
7,disgust,1,2,2,22,F,dataset/Audios/Actor_22/03-01-07-01-02-02-22.wav,Severe_Stress,-38.43636322021485,13431.56640625,177.5852333780714,3.1779661016949152
7,disgust,2,1,1,22,F,dataset/Audios/Actor_22/03-01-07-02-01-01-22.wav,Severe_Stress,-39.764408111572266,12429.5341796875,197.04315364635175,2.568493150684932
7,disgust,2,1,2,22,F,dataset/Audios/Actor_22/03-01-07-02-01-02-22.wav,Severe_Stress,-38.682708740234375,12829.54296875,190.8824290129998,2.7573529411764706
7,disgust,2,2,1,22,F,dataset/Audios/Actor_22/03-01-07-02-02-01-22.wav,Severe_Stress,-41.567604064941406,13070.451171875,211.1856230526212,2.6408450704225355
7,disgust,2,2,2,22,F,dataset/Audios/Actor_22/03-01-07-02-02-02-22.wav,Severe_Stress,-41.94381332397461,15126.982421875,209.3646163262444,2.232142857142857
8,surprised,1,1,1,22,F,dataset/Audios/Actor_22/03-01-08-01-01-01-22.wav,Mild_Stress,-38.80852508544922,11466.291015625,237.0478470251364,3.6764705882352944
8,surprised,1,1,2,22,F,dataset/Audios/Actor_22/03-01-08-01-01-02-22.wav,Mild_Stress,-41.377384185791016,10657.845703125,267.61858152730787,3.537735849056604
8,surprised,1,2,1,22,F,dataset/Audios/Actor_22/03-01-08-01-02-01-22.wav,Mild_Stress,-40.24039077758789,10501.1826171875,213.63948179230545,3.826530612244898
8,surprised,1,2,2,22,F,dataset/Audios/Actor_22/03-01-08-01-02-02-22.wav,Mild_Stress,-39.2486686706543,9652.2568359375,221.17346184722248,3.537735849056604
8,surprised,2,1,1,22,F,dataset/Audios/Actor_22/03-01-08-02-01-01-22.wav,Mild_Stress,-38.63334655761719,9126.6640625,264.5447199466984,3.605769230769231
8,surprised,2,1,2,22,F,dataset/Audios/Actor_22/03-01-08-02-01-02-22.wav,Mild_Stress,-36.96885681152344,8401.8623046875,248.5239235125682,3.3482142857142856
8,surprised,2,2,1,22,F,dataset/Audios/Actor_22/03-01-08-02-02-01-22.wav,Mild_Stress,-38.63951110839844,7867.650390625,255.5333556217653,3.3482142857142856
8,surprised,2,2,2,22,F,dataset/Audios/Actor_22/03-01-08-02-02-02-22.wav,Mild_Stress,-40.12275314331055,8154.31884765625,300.391701186791,3.537735849056604
1,neutral,1,1,1,23,M,dataset/Audios/Actor_23/03-01-01-01-01-01-23.wav,Healthy,-33.98178482055664,16988.74609375,138.12913373920566,3.1779661016949152
1,neutral,1,1,2,23,M,dataset/Audios/Actor_23/03-01-01-01-01-02-23.wav,Healthy,-31.119449615478516,15755.2548828125,157.301855733926,3.289473684210526
1,neutral,1,2,1,23,M,dataset/Audios/Actor_23/03-01-01-01-02-01-23.wav,Healthy,-32.760772705078125,14745.853515625,156.8462431445916,3.4722222222222223
1,neutral,1,2,2,23,M,dataset/Audios/Actor_23/03-01-01-01-02-02-23.wav,Healthy,-33.09507751464844,16143.53125,159.13757922378767,3.1779661016949152
2,calm,1,1,1,23,M,dataset/Audios/Actor_23/03-01-02-01-01-01-23.wav,Healthy,-35.112674713134766,23007.52734375,123.4144757235675,2.8846153846153846
2,calm,1,1,2,23,M,dataset/Audios/Actor_23/03-01-02-01-01-02-23.wav,Healthy,-37.63203811645508,23570.0,124.48894568249236,2.798507462686567
2,calm,1,2,1,23,M,dataset/Audios/Actor_23/03-01-02-01-02-01-23.wav,Healthy,-37.1625862121582,22507.904296875,136.14823596668148,2.6408450704225355
2,calm,1,2,2,23,M,dataset/Audios/Actor_23/03-01-02-01-02-02-23.wav,Healthy,-36.29659652709961,21448.017578125,124.84848285663055,2.840909090909091
2,calm,2,1,1,23,M,dataset/Audios/Actor_23/03-01-02-02-01-01-23.wav,Healthy,-37.49479675292969,22762.474609375,138.13374240192337,2.180232558139535
2,calm,2,1,2,23,M,dataset/Audios/Actor_23/03-01-02-02-01-02-23.wav,Healthy,-38.814456939697266,25979.689453125,138.52806521170294,2.1551724137931036
2,calm,2,2,1,23,M,dataset/Audios/Actor_23/03-01-02-02-02-01-23.wav,Healthy,-36.77250671386719,23217.130859375,126.66497412321036,2.6408450704225355
2,calm,2,2,2,23,M,dataset/Audios/Actor_23/03-01-02-02-02-02-23.wav,Healthy,-37.89211654663086,23691.123046875,129.25125509628117,2.259036144578313
3,happy,1,1,1,23,M,dataset/Audios/Actor_23/03-01-03-01-01-01-23.wav,Healthy,-35.203426361083984,12378.7998046875,226.34314645699223,4.261363636363637
3,happy,1,1,2,23,M,dataset/Audios/Actor_23/03-01-03-01-01-02-23.wav,Healthy,-32.03199005126953,9237.9599609375,230.48783608978337,4.573170731707317
3,happy,1,2,1,23,M,dataset/Audios/Actor_23/03-01-03-01-02-01-23.wav,Healthy,-33.763179779052734,11083.5029296875,195.90826859169485,4.464285714285714
3,happy,1,2,2,23,M,dataset/Audios/Actor_23/03-01-03-01-02-02-23.wav,Healthy,-31.0197696685791,10233.9130859375,178.61695388694113,4.464285714285714
3,happy,2,1,1,23,M,dataset/Audios/Actor_23/03-01-03-02-01-01-23.wav,Healthy,-31.831724166870117,5774.29931640625,288.48806273763967,4.8076923076923075
3,happy,2,1,2,23,M,dataset/Audios/Actor_23/03-01-03-02-01-02-23.wav,Healthy,-32.692466735839844,5819.0771484375,290.159257083858,4.8076923076923075
3,happy,2,2,1,23,M,dataset/Audios/Actor_23/03-01-03-02-02-01-23.wav,Healthy,-33.169822692871094,6085.7744140625,286.82649376257405,4.8076923076923075
3,happy,2,2,2,23,M,dataset/Audios/Actor_23/03-01-03-02-02-02-23.wav,Healthy,-31.865110397338867,6917.7734375,257.0179329071638,4.6875
4,sad,1,1,1,23,M,dataset/Audios/Actor_23/03-01-04-01-01-01-23.wav,Mild_Stress,-34.538970947265625,18837.40625,120.59568520237023,3.4722222222222223
4,sad,1,1,2,23,M,dataset/Audios/Actor_23/03-01-04-01-01-02-23.wav,Mild_Stress,-34.87501525878906,20723.84765625,118.5239235125682,3.024193548387097
4,sad,1,2,1,23,M,dataset/Audios/Actor_23/03-01-04-01-02-01-23.wav,Mild_Stress,-33.42997360229492,16023.349609375,136.14823596668148,3.605769230769231
4,sad,1,2,2,23,M,dataset/Audios/Actor_23/03-01-04-01-02-02-23.wav,Mild_Stress,-32.512474060058594,14895.166015625,127.76667781088264,3.4722222222222223
4,sad,2,1,1,23,M,dataset/Audios/Actor_23/03-01-04-02-01-01-23.wav,Mild_Stress,-38.46062850952149,20861.52734375,189.78935921015875,1.99468085106383
4,sad,2,1,2,23,M,dataset/Audios/Actor_23/03-01-04-02-01-02-23.wav,Mild_Stress,-40.111270904541016,22861.701171875,169.56576906952336,1.9736842105263157
4,sad,2,2,1,23,M,dataset/Audios/Actor_23/03-01-04-02-02-01-23.wav,Mild_Stress,-38.51839828491211,18649.314453125,172.5297265040139,2.9296875
4,sad,2,2,2,23,M,dataset/Audios/Actor_23/03-01-04-02-02-02-23.wav,Mild_Stress,-36.97330474853515,21906.6484375,170.5508987349998,1.8028846153846152
5,angry,1,1,1,23,M,dataset/Audios/Actor_23/03-01-05-01-01-01-23.wav,Moderate_Stress,-28.327533721923828,6899.7041015625,227.65433896553017,4.6875
5,angry,1,1,2,23,M,dataset/Audios/Actor_23/03-01-05-01-01-02-23.wav,Moderate_Stress,-28.734119415283203,7459.681640625,222.45841776537415,4.36046511627907
5,angry,1,2,1,23,M,dataset/Audios/Actor_23/03-01-05-01-02-01-23.wav,Moderate_Stress,-29.0358943939209,7726.88623046875,225.0395058615972,4.464285714285714
5,angry,1,2,2,23,M,dataset/Audios/Actor_23/03-01-05-01-02-02-23.wav,Moderate_Stress,-30.69040298461914,7382.22314453125,241.19539406595703,4.36046511627907
5,angry,2,1,1,23,M,dataset/Audios/Actor_23/03-01-05-02-01-01-23.wav,Moderate_Stress,-26.50522232055664,4416.57470703125,306.5277400003984,4.166666666666667
5,angry,2,1,2,23,M,dataset/Audios/Actor_23/03-01-05-02-01-02-23.wav,Moderate_Stress,-27.725950241088867,3748.67333984375,320.0975474696782,4.573170731707317
5,angry,2,2,1,23,M,dataset/Audios/Actor_23/03-01-05-02-02-01-23.wav,Moderate_Stress,-27.85429954528809,3417.578369140625,340.1478666011591,4.8076923076923075
5,angry,2,2,2,23,M,dataset/Audios/Actor_23/03-01-05-02-02-02-23.wav,Moderate_Stress,-29.73684310913086,4059.504150390625,294.5282896732633,4.573170731707317
6,fearful,1,1,1,23,M,dataset/Audios/Actor_23/03-01-06-01-01-01-23.wav,Moderate_Stress,-28.720151901245117,11761.0556640625,148.4707041104003,3.98936170212766
6,fearful,1,1,2,23,M,dataset/Audios/Actor_23/03-01-06-01-01-02-23.wav,Moderate_Stress,-31.43633079528809,15205.3642578125,146.76537262479707,4.573170731707317
6,fearful,1,2,1,23,M,dataset/Audios/Actor_23/03-01-06-01-02-01-23.wav,Moderate_Stress,-32.46109390258789,14018.21875,144.66182995537443,4.8076923076923075
6,fearful,1,2,2,23,M,dataset/Audios/Actor_23/03-01-06-01-02-02-23.wav,Moderate_Stress,-32.83704376220703,13607.3115234375,148.4707041104003,4.934210526315789
6,fearful,2,1,1,23,M,dataset/Audios/Actor_23/03-01-06-02-01-01-23.wav,Moderate_Stress,-32.569862365722656,9669.439453125,187.07384806756548,3.6764705882352944
6,fearful,2,1,2,23,M,dataset/Audios/Actor_23/03-01-06-02-01-02-23.wav,Moderate_Stress,-31.005512237548828,9466.9306640625,192.54268179725335,3.98936170212766
6,fearful,2,2,1,23,M,dataset/Audios/Actor_23/03-01-06-02-02-01-23.wav,Moderate_Stress,-29.205062866210938,6253.21533203125,195.90826859169485,3.90625
6,fearful,2,2,2,23,M,dataset/Audios/Actor_23/03-01-06-02-02-02-23.wav,Moderate_Stress,-29.19624900817871,8237.876953125,179.64867439581087,3.75
7,disgust,1,1,1,23,M,dataset/Audios/Actor_23/03-01-07-01-01-01-23.wav,Severe_Stress,-29.53081321716309,14280.6796875,129.25125509628117,3.605769230769231
7,disgust,1,1,2,23,M,dataset/Audios/Actor_23/03-01-07-01-01-02-23.wav,Severe_Stress,-31.022615432739254,14940.3828125,132.27456659941532,3.605769230769231
7,disgust,1,2,1,23,M,dataset/Audios/Actor_23/03-01-07-01-02-01-23.wav,Severe_Stress,-32.572906494140625,16120.9375,132.2723599733492,3.90625
7,disgust,1,2,2,23,M,dataset/Audios/Actor_23/03-01-07-01-02-02-23.wav,Severe_Stress,-32.69124984741211,14762.96484375,136.54258532040507,4.166666666666667
7,disgust,2,1,1,23,M,dataset/Audios/Actor_23/03-01-07-02-01-01-23.wav,Severe_Stress,-32.490943908691406,15553.2548828125,121.29428889978496,2.798507462686567
7,disgust,2,1,2,23,M,dataset/Audios/Actor_23/03-01-07-02-01-02-23.wav,Severe_Stress,-30.89360809326172,13578.6923828125,170.54805357686834,3.0737704918032787
7,disgust,2,2,1,23,M,dataset/Audios/Actor_23/03-01-07-02-02-01-23.wav,Severe_Stress,-30.17534065246582,12567.1513671875,197.6138833348004,3.289473684210526
7,disgust,2,2,2,23,M,dataset/Audios/Actor_23/03-01-07-02-02-02-23.wav,Severe_Stress,-31.55577850341797,12907.4638671875,163.7897364863335,3.1779661016949152
8,surprised,1,1,1,23,M,dataset/Audios/Actor_23/03-01-08-01-01-01-23.wav,Mild_Stress,-29.574935913085938,7871.0732421875,235.69827906516107,4.573170731707317
8,surprised,1,1,2,23,M,dataset/Audios/Actor_23/03-01-08-01-01-02-23.wav,Mild_Stress,-30.364501953125,8614.841796875,232.97550689710764,4.573170731707317
8,surprised,1,2,1,23,M,dataset/Audios/Actor_23/03-01-08-01-02-01-23.wav,Mild_Stress,-28.09705924987793,7241.353515625,225.0395058615972,4.573170731707317
8,surprised,1,2,2,23,M,dataset/Audios/Actor_23/03-01-08-01-02-02-23.wav,Mild_Stress,-31.442983627319336,7171.97119140625,213.63948179230545,4.573170731707317
8,surprised,2,1,1,23,M,dataset/Audios/Actor_23/03-01-08-02-01-01-23.wav,Mild_Stress,-31.81801986694336,7527.91064453125,307.4950821919035,3.90625
8,surprised,2,1,2,23,M,dataset/Audios/Actor_23/03-01-08-02-01-02-23.wav,Mild_Stress,-31.04990577697754,6515.84521484375,277.05613042340593,4.261363636363637
8,surprised,2,2,1,23,M,dataset/Audios/Actor_23/03-01-08-02-02-01-23.wav,Mild_Stress,-32.51190185546875,5606.0576171875,303.88715412138833,4.464285714285714
8,surprised,2,2,2,23,M,dataset/Audios/Actor_23/03-01-08-02-02-02-23.wav,Mild_Stress,-31.921546936035156,6585.5927734375,281.8989862783688,4.464285714285714
1,neutral,1,1,1,24,F,dataset/Audios/Actor_24/03-01-01-01-01-01-24.wav,Healthy,-48.44347381591797,19907.966796875,221.17346184722248,3.3482142857142856
1,neutral,1,1,2,24,F,dataset/Audios/Actor_24/03-01-01-01-01-02-24.wav,Healthy,-48.67977523803711,18364.84765625,224.3989265672344,3.409090909090909
1,neutral,1,2,1,24,F,dataset/Audios/Actor_24/03-01-01-01-02-01-24.wav,Healthy,-45.083980560302734,17964.55078125,234.3251202788159,3.4722222222222223
1,neutral,1,2,2,24,F,dataset/Audios/Actor_24/03-01-01-01-02-02-24.wav,Healthy,-45.90658950805664,17922.5546875,228.9731271349986,3.537735849056604
2,calm,1,1,1,24,F,dataset/Audios/Actor_24/03-01-02-01-01-01-24.wav,Healthy,-50.951133728027344,22609.177734375,210.5774532103161,3.537735849056604
